ID,lat_mod,lon_mod,area_mod,Station Name,River Name,Memo
527,42.494,140.854,467.209,上長和,長流川,
528,42.555,140.885,175.764,壮瞥川,壮瞥川,
529,42.592,140.792,1.939,洞爺湖,壮瞥川,
530,42.677,141.716,194.099,沼の端,勇払川,
531,42.69,141.714,184.685,ウトナイ下流,勇払川,
532,42.704,141.709,74.93,ウトナイ上流,美々川,
533,42.721,141.876,230.433,厚真大橋,厚真川,
534,42.673,141.851,269.447,共栄橋,厚真川,
535,42.626,141.853,2.07,浜厚真,厚真川,
536,42.721,141.897,23.845,ウクル川,ウクル川,
537,42.447,142.284,265.903,豊田,厚別川,
538,42.52,142.333,133.555,厚別川新和,厚別川,
539,42.397,142.375,363.105,姉去,新冠川,
540,42.347,142.385,666.416,目名,静内川,
541,42.336,142.363,4.423,古川,古川,
542,42.261,142.763,196.053,野深,元浦川,
543,42.176,142.851,304.132,上杵臼,日高幌別川,
544,42.816,141.821,116.195,安平橋,安平川,
545,42.724,141.803,167.64,源武橋,安平川,
546,42.119,140.018,70.063,見市川,見市川,
547,41.973,140.165,47.187,姫川,姫川,
548,41.791,140.123,263.775,天野川,天野川,
549,41.702,140.026,176.14,石崎川,石崎川,
550,41.436,140.128,38.926,及部川,及部川,
551,41.812,140.137,22.954,目名橋,目名川,
552,41.674,140.426,116.334,木古内川,木古内川,
553,41.443,140.227,5.46,吉岡川,吉岡川,
554,41.601,140.329,121.972,知内川,知内川,
555,41.485,140.251,54.882,福島川,福島川,
556,41.768,141.078,45.465,尻岸内川,尻岸内川,
557,41.8,140.871,118.442,亀尾,汐泊川,
558,41.782,140.808,60.294,松倉川,松倉川,
559,41.786,140.783,15.898,鮫川,鮫川,
560,41.809,140.756,34.965,富岡,亀田川,
561,41.82,140.716,3.385,常磐川,常磐川,
562,41.839,140.691,120.958,久根別川,久根別川,
563,41.856,140.652,107.101,大野川,大野川,
564,41.816,140.622,16.356,流渓川,流渓川,
565,41.77,140.602,96.298,茂辺地川,茂辺地川,
566,41.824,140.731,8.506,石川,石川,
567,41.901,140.691,10.133,下鳴川,鳴川,
568,42.191,140.417,125.074,落部川,落部川,
569,42.263,140.215,241.614,遊楽部川上流,遊楽部川,
570,42.264,140.266,328.726,遊楽部川,遊楽部川,
571,42.216,140.384,120.825,野田追川,野田追川,
572,42.107,140.566,67.674,鳥崎川,鳥崎川,
573,42.045,140.807,235.389,折戸川,折戸川,
574,42.362,141.044,13.397,上鷲別橋,鷲別川,
575,42.385,141.072,8.99,富穂橋,富岸川,
576,42.474,140.859,45.056,気門別川,気門別川,
577,42.355,141.021,5.663,杜下橋,知利別川,
578,42.549,140.354,93.174,長万部川,長万部川,
579,42.437,140.313,49.738,国縫川,国縫川,
580,42.594,140.641,36.381,小鉾岸川,小鉾岸川,
581,42.642,141.572,39.919,高丘,苫小牧川,
582,42.628,141.488,35.555,錦多峰,錦多峰川,
583,42.58,141.423,22.436,社台,別々川,
584,42.622,141.267,72.803,御料地,白老川,
585,42.557,141.337,96.535,大昭和下流,白老川,
586,42.52,141.267,81.647,敷生,敷生川,
587,42.449,141.169,52.011,登別橋,登別川,
588,42.427,141.109,5.256,千歳町,岡志別川,
589,42.405,141.098,79.274,来福橋,胆振幌別川,
590,42.543,141.292,34.717,ウヨロ橋,ウヨロ川,
591,42.412,141.103,23.301,相生橋,来馬川,
592,42.482,142.212,21.733,慶能舞川,慶能舞川,
593,42.524,142.158,74.817,庫富橋,日高門別川,
594,42.162,142.791,5.394,乳呑川,乳呑川,
595,42.187,142.771,53.922,タンネベツ沢,向別川,
596,42.272,142.689,96.234,歌笛,ケリマイ川,
597,42.275,142.611,120.826,蓬栄,三石川,
598,42.317,142.466,47.838,あけぼの橋,捫別川,
599,42.165,142.951,69.662,岡田,様似川,
600,42.379,139.899,137.776,太櫓川,太櫓川,
601,42.658,141.624,14.51,三光町,苫小牧幌内川,
602,42.531,141.286,2.362,フシコベツ川,フシコベツ川,
603,42.348,142.356,3.29,真沼津川,真沼津川,
604,40.552,140.281,197.244,村市,岩木川,
605,40.581,140.311,209.924,堰口,岩木川,
606,40.592,140.417,402.628,上岩木橋,岩木川,
607,40.661,140.459,1275.391,三世寺,岩木川,
608,40.694,140.454,1313.419,幡龍橋,岩木川,
609,40.81,140.438,1693.599,五所川原,岩木川,
610,40.911,140.418,1937.447,繁田,岩木川,
611,41.015,140.372,4.871,若宮,岩木川,
612,41.036,140.331,2.7,十三,岩木川,
613,41.054,140.36,47.667,相内,相内川,
614,41.002,140.41,94.691,高根,鳥谷川,
615,40.834,140.439,58.455,川山,旧十川,
616,40.685,140.556,79.495,下十川,十川,
617,40.749,140.513,213.611,五林平,十川,
618,40.637,140.449,36.549,独狐,後長根川,
619,40.552,140.547,266.231,石川,平川,
620,40.52,140.566,143.684,大鰐,平川,
621,40.525,140.557,205.497,第一頭首工,平川,
622,40.631,140.502,418.882,豊平橋,平川,
623,40.645,140.495,811.737,百田,平川,
624,40.569,140.378,72.346,相馬,相馬川,
625,40.567,140.374,39.232,藤沢,相馬川,
626,40.587,140.282,18.777,大秋川,大秋川,
627,41.038,140.427,21.933,今泉,今泉川,
628,40.973,140.431,9.684,中里,中里川,
629,40.903,140.449,58.896,金木,金木川,
630,40.889,140.503,24.616,喜良市,小田川,
631,40.83,140.486,35.06,福泉,飯詰川,
632,40.862,140.455,42.62,長富,飯詰川,
633,40.814,140.463,29.139,漆川,松野木川,
634,40.713,140.596,55.485,浪岡,浪岡川,
635,40.524,140.723,125.838,葛川,浅瀬石川,
636,40.607,140.664,306.03,温湯,浅瀬石川,
637,40.641,140.529,327.199,大曲,浅瀬石川,
638,40.643,140.52,341.393,朝日橋,浅瀬石川,
639,40.607,140.68,67.73,中野川,中野川,
640,40.567,140.485,31.048,大和沢,大和沢川,
641,40.509,140.534,51.321,三ツ目内,三ツ目内川,
642,40.519,140.563,58.783,虹貝,虹貝川,
643,40.66,140.435,24.715,高杉,大蜂川,
644,40.877,140.346,132.831,館岡橋,山田川,
645,40.971,140.377,248.041,豊富,山田川,
646,40.539,140.322,14.144,舟打,作沢川,
647,40.59,140.447,1.143,寺沢川合流,新土淵川,
648,40.577,140.459,13.97,土淵川分流,新土淵川,
649,40.599,140.443,2.119,土淵川開水路,新土淵川,
650,40.604,140.538,71.444,杉館,引座川,
651,40.645,140.484,5.104,平川合流点,加藤川,
652,40.693,140.43,9.276,旧大蜂川,旧大蜂川,
653,41.013,140.427,30.654,薄市,薄市川,
654,40.597,140.504,7.404,腰巻,腰巻川,
655,40.738,141.244,344.152,上野,高瀬川,
656,40.742,141.277,10.26,沼崎,高瀬川,
657,40.758,141.326,1.384,鶴ヶ崎,高瀬川,
658,40.697,141.157,68.441,七戸,高瀬川,
659,40.818,141.332,731.98,小川原湖,高瀬川,
660,40.841,141.372,793.37,高瀬橋,高瀬川,
661,40.846,141.379,795.377,高瀬川,高瀬川,
662,40.886,141.39,859.485,河口,高瀬川,
663,40.693,141.325,37.23,姉沼川,姉沼川,
664,40.714,141.279,8.164,砂土路川,砂土路川,
665,40.778,141.258,62.865,土場川,土場川,
666,40.67,141.355,6.483,古間木山,古間木川,
667,40.78,141.212,34.04,乙供,赤川,
668,40.754,141.233,44.818,赤川,赤川,
669,40.748,141.186,129.436,天間舘,坪川,
670,40.736,141.157,51.725,向中野,中野川,
671,40.7,141.32,14.379,中津川,中津川,
672,40.444,141.348,1793.449,剣吉,馬淵川,
673,40.485,141.429,1868.992,櫛引橋上流,馬淵川,
674,40.486,141.429,1868.992,櫛引橋,馬淵川,
675,40.502,141.445,2000.325,尻内橋,馬淵川,
676,40.517,141.47,2005.078,大橋,馬淵川,
677,40.534,141.491,2037.09,新大橋,馬淵川,
678,40.408,141.272,1706.208,馬淵南部,馬淵川,
679,40.438,141.198,30.525,西越,浅水川,
680,40.517,141.396,110.561,桜沢,浅水川,
681,40.426,141.334,51.161,下名久井,如来堂川,
682,40.402,141.238,84.777,二又,猿辺川,
683,40.29,141.079,105.138,上郷,熊原川,
684,40.381,141.256,241.122,三戸,熊原川,
685,40.387,141.269,242.84,橋ノ下,熊原川,
686,40.354,141.128,23.448,川向,種子川,
687,40.575,140.979,305.874,焼山,奥入瀬川,
688,40.595,141.147,493.107,中掫,奥入瀬川,
689,40.587,141.247,552.319,相坂,奥入瀬川,
690,40.598,141.314,730.563,鶴喰,奥入瀬川,
691,40.594,141.433,789.537,百石,奥入瀬川,
692,40.541,141.259,53.388,米田,後藤川,
693,40.588,141.132,30.252,深堀,生内川,
694,40.611,141.106,42.368,石渡,熊ノ沢川,
695,40.58,141.095,19.809,仙ノ沢,片淵川,
696,40.597,141.089,34.28,中里,中里川,
697,40.478,141.212,120.775,又重,五戸川,
698,40.522,141.293,159.426,川原町,五戸川,
699,40.577,141.441,220.53,尻引,五戸川,
700,40.42,141.491,437.131,島守,新井田川,
701,40.431,141.516,445.361,巻の下,新井田川,
702,40.472,141.493,1.806,田中,新井田川,
703,40.493,141.515,517.268,新井田,新井田川,
704,40.473,141.529,3.382,松舘,松館川,
705,40.724,140.744,72.639,大柳辺,堤川,
706,40.77,140.726,80.807,大野,堤川,
707,40.794,140.76,95.066,新妙見橋,堤川,
708,40.812,140.766,163.455,筒井,堤川,
709,40.822,140.766,267.058,甲田橋,堤川,
710,40.779,140.768,31.152,横内,横内川,
711,40.798,140.778,101.887,駒込川橋,駒込川,
712,40.808,140.777,102.434,南桜川,駒込川,
713,40.583,139.937,48.859,岩崎,笹内川,
714,40.683,139.974,116.913,追良瀬下流,追良瀬川,
715,40.745,140.179,171.534,日照田,赤石川,
716,40.756,140.233,139.938,中村,中村川,
717,40.779,140.27,36.035,安田橋,鳴沢川,
718,41.127,140.309,11.145,山朝橋,小泊川,
719,41.188,140.442,31.498,増川川,増川川,
720,41.178,140.498,66.824,大川平,今別川,
721,41.052,140.586,77.128,南沢,蟹田川,
722,40.61,141.423,18.391,中野平,明神川,
723,40.927,140.646,22.568,六枚橋,六枚橋川,
724,40.85,140.694,10.97,天田内川,天田内川,
725,40.825,140.664,64.393,新城,新城川,
726,40.813,140.692,17.159,遊水地外水位,沖館川,
727,40.815,140.699,19.234,越流堤内水位,沖館川,
728,40.816,140.699,19.234,越流堤外水位,沖館川,
729,40.819,140.706,20.444,下池内水位,沖館川,
730,40.819,140.706,20.475,下池外水位,沖館川,
731,40.829,140.72,54.449,沖館川下流,沖館川,
732,40.817,140.721,26.694,西滝,西滝川,
733,40.824,140.795,12.01,赤川,赤川,
734,40.824,140.869,75.372,滝沢,野内川,
735,40.838,140.824,89.788,新野内橋,野内川,
736,40.887,140.865,5.623,銀杏橋,浅虫川,
737,40.899,140.962,22.701,内童子,小湊川,
738,40.927,140.96,1.192,小湊,小湊川,
739,40.919,141.006,39.16,清水川,清水川,
740,40.809,141.056,12.582,高森,野辺地川,
741,40.818,141.104,20.459,添ノ沢,野辺地川,
742,40.829,141.125,28.653,下清水目,野辺地川,
743,40.843,141.131,36.448,中屋敷,野辺地川,
744,40.857,141.118,9.565,観音林脇,枇杷野川,
745,41.105,141.254,10.307,桧木,桧木川,
746,41.319,141.314,38.419,鹿橋,田名部川,
747,41.292,141.208,9.955,田名部,田名部川,
748,41.296,141.212,9.365,小川,小川,
749,41.276,141.204,156.183,新田名部,新田名部川,
750,41.26,140.989,165.713,新田,川内川,
751,41.148,140.816,28.059,脇野沢,脇野沢川,
752,41.328,140.813,13.099,福浦,福浦川,
753,41.429,140.869,29.658,古佐井,古佐井川,
754,41.391,141.124,152.647,小目名,大畑川,
755,41.402,141.153,166.134,大畑,大畑川,
756,41.384,141.176,44.349,正津川,正津川,
757,40.939,141.289,25.49,戸鎖,戸鎖川,
758,40.928,140.949,37.28,盛田,盛田川,
759,40.13,141.365,386.036,冬部,馬淵川,
760,40.259,141.291,1142.13,石切所,馬淵川,
761,40.201,141.3,622.634,岩根橋,馬淵川,
762,40.042,141.431,207.291,田子,馬淵川,
763,40.486,141.429,1868.992,櫛引橋,馬淵川,
764,40.534,141.491,2037.09,新大橋,馬淵川,
765,40.408,141.272,1706.208,馬淵南部,馬淵川,
766,40.192,141.171,306.976,中央橋,安比川,
767,40.115,141.056,141.309,五日市橋,安比川,
768,40.237,141.233,403.706,似鳥,安比川,
769,40.112,141.316,103.469,平糠橋,平糠川,
770,39.872,141.178,617.493,芋田橋,北上川,
771,39.834,141.161,1074.038,船田橋,北上川,
772,39.753,141.148,1185.376,四十四田,北上川,
773,39.713,141.131,1193.369,館坂橋,北上川,
774,39.693,141.149,2184.791,明治橋,北上川,
775,39.552,141.176,2572.772,紫波橋,北上川,
776,39.494,141.156,2756.091,大正橋,北上川,
777,39.391,141.127,8.472,後川（内）,北上川,
778,39.391,141.128,8.472,後川（外）,北上川,
779,39.392,141.13,4227.43,朝日橋,北上川,
780,39.281,141.126,1.912,広瀬川（内）,北上川,
781,39.281,141.126,1.912,広瀬川（外）,北上川,
782,39.279,141.124,2.011,大曲川（内水）,北上川,
783,39.278,141.124,2.011,大曲川（外水）,北上川,
784,39.285,141.13,4546.789,珊瑚橋,北上川,
785,39.261,141.122,5464.279,男山,北上川,
786,39.252,141.114,5465.899,国見橋,北上川,
787,39.196,141.127,5547,金ヶ崎橋,北上川,
788,39.168,141.155,5887.367,桜木橋,北上川,
789,39.065,141.162,6417.599,大曲橋,北上川,
790,39.02,141.136,6508.23,箱石,北上川,
791,38.992,141.124,6699.392,高館橋,北上川,
792,38.948,141.171,24.697,狐禅寺,北上川,
793,38.951,141.191,7096.145,相川,北上川,
794,38.896,141.269,96.723,千厩（内水）,北上川,
795,38.896,141.269,96.723,千厩（外水）,北上川,
796,38.899,141.263,7516.684,諏訪前,北上川,
797,38.843,141.263,7650.714,七日町,北上川,
798,38.764,141.271,7886.792,大泉,北上川,
799,38.704,141.288,8037.382,米谷,北上川,
800,38.659,141.286,8054.609,登米,北上川,
801,38.602,141.291,8087.909,脇谷上流,北上川,
802,38.515,141.31,8166.184,飯野川上流,北上川,
803,39.963,141.216,100.597,下苗代沢,北上川,
804,38.833,141.188,73.704,老松橋,金流川,
805,38.915,141.33,61.716,神の田,千厩川,
806,38.896,141.29,87.101,矢作,千厩川,
807,38.928,141.339,54.92,宮田,千厩川,
808,38.976,141.24,346.849,十二木橋,砂鉄川,
809,38.93,141.254,374.095,妻神,砂鉄川,
810,38.932,141.153,21.464,吸川（内水）,磐井川,
811,38.933,141.153,21.464,吸川（外水）,磐井川,
812,39.016,141.091,150.957,川西橋,衣川,
813,39.037,141.118,22.576,白鳥橋,白鳥川,
814,39.236,141.312,53.998,鳴瀬橋,人首川,
815,39.186,141.182,100.521,岩谷堂,人首川,
816,39.205,141.16,100.593,岩瀬橋,広瀬川,
817,39.102,140.871,76.632,下嵐江,胆沢川,
818,39.117,140.919,184.677,胆沢,胆沢川,
819,39.171,141.096,221.583,胆沢川橋,胆沢川,
820,39.379,141.054,148.888,上根子橋,豊沢川,
821,39.379,141.107,158.625,不動橋,豊沢川,
822,39.455,141.174,258.641,稗貫川橋,稗貫川,
823,39.467,141.282,224.769,大迫,稗貫川,
824,39.69,140.945,139.893,春木場,雫石川,
825,39.691,141.026,634.352,御所,雫石川,
826,39.698,141.067,665.492,滝太橋,雫石川,
827,39.704,141.122,767.365,太田橋,雫石川,
828,39.715,141.175,195.527,山岸,中津川,
829,39.706,141.236,68.596,木々塚,中津川,
830,39.714,141.185,83.7,薬師神社前,中津川,
831,38.754,141.211,90.632,大田沼,夏川,
832,38.765,141.207,83.001,舟場,夏川,
833,38.782,141.16,48.647,小谷地,夏川,
834,38.848,141.294,77.631,黄海,黄海川,
835,38.997,141.258,41.079,西本町,猿沢川,
836,38.994,141.326,28.974,摺沢,曽慶川,
837,39.017,141.398,67.067,川内,砂鉄川,
838,38.995,141.251,298.372,長坂,砂鉄川,
839,38.994,141.307,32.955,流矢,砂鉄川,
840,38.955,141.253,357.74,中通川樋門（外）,砂鉄川,
841,38.955,141.253,357.74,中通川樋門（内）,砂鉄川,
842,38.922,141.134,13.805,吸川,吸川,
843,38.943,141.052,168.518,五串,磐井川,
844,38.927,141.128,268.317,釣山,磐井川,
845,39.005,141.111,175.298,徳沢川樋門（外）,徳沢川,
846,39.006,141.111,8.626,徳沢川樋門（内）,徳沢川,
847,39.134,140.91,8.22,尿前,尿前川,
848,39.077,140.864,44.332,前川,前川,
849,39.241,140.991,50.938,新田,夏油川,
850,39.281,141.049,1.284,岩崎,夏油川,
851,39.909,141.076,30.015,田頭,松川,
852,39.874,141.161,411.715,古川橋,松川,
853,39.399,140.769,266.666,新町,和賀川,
854,39.302,140.885,577.036,湯田,和賀川,
855,39.291,141.071,882.086,広表,和賀川,
856,39.298,141.381,103.194,小友川,小友川,
857,39.328,141.528,36.47,東舘,来内川,
858,39.335,141.538,104.056,上早瀬橋,早瀬川,
859,39.358,141.567,108.075,福泉寺橋,小烏瀬川,
860,39.36,141.55,321.407,松崎,猿ヶ石川,
861,39.32,141.461,532.085,二日町,猿ヶ石川,
862,39.343,141.319,731.787,田瀬,猿ヶ石川,
863,39.361,141.283,868.537,谷内,猿ヶ石川,
864,39.364,141.55,321.218,駒木,猿ヶ石川,
865,39.3,141.403,570.245,沢田橋,猿ヶ石川,
866,39.392,141.151,958.257,安野,猿ヶ石川,
867,39.477,141.253,234.601,亀ヶ森,稗貫川,
868,39.553,141.108,51.743,志和,滝名川,
869,39.617,141.144,11.385,北矢幅（上流）,岩崎川,
870,39.617,141.144,11.385,北矢幅（下流）,岩崎川,
871,39.708,141.11,92.62,諸葛橋,諸葛川,
872,39.749,141.118,2.707,下厨川,木賊川,
873,39.654,140.953,117.538,矢川,南川,
874,39.691,140.958,159.062,岩持,葛根田川,
875,39.782,140.949,102.763,舘篠橋,葛根田川,
876,39.722,141.186,108.81,米内川,米内川,
877,39.051,141.366,87.248,興田,興田川,
878,39.519,141.195,63.368,彦部橋,彦部川,
879,39.69,141.168,148.743,葛西橋,簗川,
880,39.392,141.119,7.529,下小舟渡,後川,
881,40.217,140.67,1173.571,十二所,米代川,
882,40.244,140.741,1098.868,末広,米代川,
883,40.261,140.773,238.615,毛馬内2,大湯川,
884,40.269,140.761,176.631,毛馬内1,小坂川,
885,40.42,141.491,437.131,島守,新井田川,
886,40.493,141.515,517.268,新井田,新井田川,
887,40.473,141.529,3.382,松舘,松館川,
888,40.346,141.462,171.64,駒木,雪谷川,
889,40.325,141.467,164.713,昭和橋,雪谷川,
890,40.343,141.423,181.312,高家,瀬月内川,
891,40.343,141.422,181.312,瀬月内橋,瀬月内川,
892,40.207,141.421,99.573,沢田橋,瀬月内川,
893,40.189,141.738,261.486,生出町,久慈川,
894,40.193,141.764,268.455,八日町,久慈川,
